"Time","sum(rate(container_network_receive_packets_total{container=""POD"", interface=""net2"", job=""kubelet"", pod=~""oai-spgwu.*"",namespace=""oai""}[1m]))

"
2022-07-25 22:15:30,229
2022-07-25 22:15:45,229
2022-07-25 22:16:00,343
2022-07-25 22:16:15,343
2022-07-25 22:16:30,374
2022-07-25 22:16:45,374
2022-07-25 22:17:00,426
2022-07-25 22:17:15,426
2022-07-25 22:17:30,265
2022-07-25 22:17:45,266
2022-07-25 22:18:00,371
2022-07-25 22:18:15,371
2022-07-25 22:18:30,218
2022-07-25 22:18:45,218
2022-07-25 22:19:00,392
2022-07-25 22:19:15,392
2022-07-25 22:19:30,295
2022-07-25 22:19:45,295
2022-07-25 22:20:00,329
2022-07-25 22:20:15,329
2022-07-25 22:20:30,260
2022-07-25 22:20:45,260
2022-07-25 22:21:00,200
2022-07-25 22:21:15,200
2022-07-25 22:21:30,216
2022-07-25 22:21:45,216
2022-07-25 22:22:00,229
2022-07-25 22:22:15,229
2022-07-25 22:22:30,158
2022-07-25 22:22:45,158
2022-07-25 22:23:00,191
2022-07-25 22:23:15,191
2022-07-25 22:23:30,182
2022-07-25 22:23:45,182
2022-07-25 22:24:00,165
2022-07-25 22:24:15,165
2022-07-25 22:24:30,142
2022-07-25 22:24:45,142
2022-07-25 22:25:00,169
2022-07-25 22:25:15,169
2022-07-25 22:25:30,152
2022-07-25 22:25:45,152
2022-07-25 22:26:00,133
2022-07-25 22:26:15,133
2022-07-25 22:26:30,139
2022-07-25 22:26:45,139
2022-07-25 22:27:00,156
2022-07-25 22:27:15,156
2022-07-25 22:27:30,145
2022-07-25 22:27:45,145
2022-07-25 22:28:00,181
2022-07-25 22:28:15,181
2022-07-25 22:28:30,188
2022-07-25 22:28:45,188
2022-07-25 22:29:00,216
2022-07-25 22:29:15,216
2022-07-25 22:29:30,272
2022-07-25 22:29:45,272
2022-07-25 22:30:00,325
2022-07-25 22:30:15,325
2022-07-25 22:30:30,312
2022-07-25 22:30:45,312
2022-07-25 22:31:00,472
2022-07-25 22:31:15,472
2022-07-25 22:31:30,392
2022-07-25 22:31:45,392
2022-07-25 22:32:00,446
2022-07-25 22:32:15,446
2022-07-25 22:32:30,550
2022-07-25 22:32:45,550
2022-07-25 22:33:00,423
2022-07-25 22:33:15,423
2022-07-25 22:33:30,559
2022-07-25 22:33:45,559
2022-07-25 22:34:00,490
2022-07-25 22:34:15,490
2022-07-25 22:34:30,450
2022-07-25 22:34:45,450
2022-07-25 22:35:00,558
2022-07-25 22:35:15,558
2022-07-25 22:35:30,373
2022-07-25 22:35:45,373
2022-07-25 22:36:00,502
2022-07-25 22:36:15,502
2022-07-25 22:36:30,520
2022-07-25 22:36:45,520
2022-07-25 22:37:00,593
2022-07-25 22:37:15,593
2022-07-25 22:37:30,494
2022-07-25 22:37:45,494
2022-07-25 22:38:00,526
2022-07-25 22:38:15,526
2022-07-25 22:38:30,588
2022-07-25 22:38:45,588
2022-07-25 22:39:00,497
2022-07-25 22:39:15,497
2022-07-25 22:39:30,523
2022-07-25 22:39:45,523
2022-07-25 22:40:00,404
2022-07-25 22:40:15,404
2022-07-25 22:40:30,532
2022-07-25 22:40:45,532
2022-07-25 22:41:00,500
2022-07-25 22:41:15,500
2022-07-25 22:41:30,533
2022-07-25 22:41:45,533
2022-07-25 22:42:00,416
2022-07-25 22:42:15,416
2022-07-25 22:42:30,410
2022-07-25 22:42:45,410
2022-07-25 22:43:00,445
2022-07-25 22:43:15,445
2022-07-25 22:43:30,393
2022-07-25 22:43:45,393
2022-07-25 22:44:00,230
2022-07-25 22:44:15,230
2022-07-25 22:44:30,412
2022-07-25 22:44:45,412
2022-07-25 22:45:00,434
2022-07-25 22:45:15,434
2022-07-25 22:45:30,388
2022-07-25 22:45:45,388
2022-07-25 22:46:00,270
2022-07-25 22:46:15,270
2022-07-25 22:46:30,201
2022-07-25 22:46:45,201
2022-07-25 22:47:00,279
2022-07-25 22:47:15,279
2022-07-25 22:47:30,191
2022-07-25 22:47:45,191
2022-07-25 22:48:00,235
2022-07-25 22:48:15,235
2022-07-25 22:48:30,188
2022-07-25 22:48:45,188
2022-07-25 22:49:00,129
2022-07-25 22:49:15,129
2022-07-25 22:49:30,232
2022-07-25 22:49:45,232
2022-07-25 22:50:00,114
2022-07-25 22:50:15,114
2022-07-25 22:50:30,156
2022-07-25 22:50:45,157
2022-07-25 22:51:00,145
2022-07-25 22:51:15,145
2022-07-25 22:51:30,190
2022-07-25 22:51:45,190
2022-07-25 22:52:00,181
2022-07-25 22:52:15,182
2022-07-25 22:52:30,193
2022-07-25 22:52:45,193
2022-07-25 22:53:00,273
2022-07-25 22:53:15,273
2022-07-25 22:53:30,265
2022-07-25 22:53:45,265
2022-07-25 22:54:00,281
2022-07-25 22:54:15,281
2022-07-25 22:54:30,494
2022-07-25 22:54:45,494
2022-07-25 22:55:00,511
2022-07-25 22:55:15,511
2022-07-25 22:55:30,531
2022-07-25 22:55:45,531
2022-07-25 22:56:00,595
2022-07-25 22:56:15,596
2022-07-25 22:56:30,437
2022-07-25 22:56:45,437
2022-07-25 22:57:00,508
2022-07-25 22:57:15,509
2022-07-25 22:57:30,469
2022-07-25 22:57:45,469
2022-07-25 22:58:00,598
2022-07-25 22:58:15,598
2022-07-25 22:58:30,447
2022-07-25 22:58:45,447
2022-07-25 22:59:00,579
2022-07-25 22:59:15,579
2022-07-25 22:59:30,587
2022-07-25 22:59:45,587
2022-07-25 23:00:00,586
2022-07-25 23:00:15,586
2022-07-25 23:00:30,393
2022-07-25 23:00:45,393
2022-07-25 23:01:00,584
2022-07-25 23:01:15,584
2022-07-25 23:01:30,566
2022-07-25 23:01:45,566
2022-07-25 23:02:00,587
2022-07-25 23:02:15,587
2022-07-25 23:02:30,423
2022-07-25 23:02:45,423
2022-07-25 23:03:00,497
2022-07-25 23:03:15,497
2022-07-25 23:03:30,565
2022-07-25 23:03:45,565
2022-07-25 23:04:00,587
2022-07-25 23:04:15,587
2022-07-25 23:04:30,365
2022-07-25 23:04:45,365
2022-07-25 23:05:00,544
2022-07-25 23:05:15,544
2022-07-25 23:05:30,485
2022-07-25 23:05:45,485
2022-07-25 23:06:00,386
2022-07-25 23:06:15,386
2022-07-25 23:06:30,438
2022-07-25 23:06:45,438
2022-07-25 23:07:00,422
2022-07-25 23:07:15,422
2022-07-25 23:07:30,426
2022-07-25 23:07:45,427
2022-07-25 23:08:00,421
2022-07-25 23:08:15,421
2022-07-25 23:08:30,404
2022-07-25 23:08:45,404
2022-07-25 23:09:00,376
2022-07-25 23:09:15,376
2022-07-25 23:09:30,372
2022-07-25 23:09:45,372
2022-07-25 23:10:00,245
2022-07-25 23:10:15,245
2022-07-25 23:10:30,312
2022-07-25 23:10:45,312
2022-07-25 23:11:00,302
2022-07-25 23:11:15,302
2022-07-25 23:11:30,256
2022-07-25 23:11:45,256
2022-07-25 23:12:00,287
2022-07-25 23:12:15,287
2022-07-25 23:12:30,197
2022-07-25 23:12:45,197
2022-07-25 23:13:00,253
2022-07-25 23:13:15,253
2022-07-25 23:13:30,184
2022-07-25 23:13:45,184
2022-07-25 23:14:00,159
2022-07-25 23:14:15,159
2022-07-25 23:14:30,216
2022-07-25 23:14:45,216
2022-07-25 23:15:00,166
2022-07-25 23:15:15,166
2022-07-25 23:15:30,162
2022-07-25 23:15:45,162
2022-07-25 23:16:00,166
2022-07-25 23:16:15,166
2022-07-25 23:16:30,202
2022-07-25 23:16:45,202
2022-07-25 23:17:00,222
2022-07-25 23:17:15,222
2022-07-25 23:17:30,259
2022-07-25 23:17:45,259
2022-07-25 23:18:00,213
2022-07-25 23:18:15,213
2022-07-25 23:18:30,358
2022-07-25 23:18:45,358
2022-07-25 23:19:00,399
2022-07-25 23:19:15,399
2022-07-25 23:19:30,359
2022-07-25 23:19:45,359
2022-07-25 23:20:00,472
2022-07-25 23:20:15,472
2022-07-25 23:20:30,515
2022-07-25 23:20:45,515
2022-07-25 23:21:00,391
2022-07-25 23:21:15,391
2022-07-25 23:21:30,499
2022-07-25 23:21:45,500
2022-07-25 23:22:00,516
2022-07-25 23:22:15,516
2022-07-25 23:22:30,519
2022-07-25 23:22:45,519
2022-07-25 23:23:00,453
2022-07-25 23:23:15,453
2022-07-25 23:23:30,559
2022-07-25 23:23:45,559
2022-07-25 23:24:00,508
2022-07-25 23:24:15,508
2022-07-25 23:24:30,596
2022-07-25 23:24:45,596
2022-07-25 23:25:00,474
2022-07-25 23:25:15,475
2022-07-25 23:25:30,539
2022-07-25 23:25:45,539
2022-07-25 23:26:00,392
2022-07-25 23:26:15,392
2022-07-25 23:26:30,527
2022-07-25 23:26:45,527
2022-07-25 23:27:00,534
2022-07-25 23:27:15,534
2022-07-25 23:27:30,499
2022-07-25 23:27:45,499
2022-07-25 23:28:00,403
2022-07-25 23:28:15,403
2022-07-25 23:28:30,567
2022-07-25 23:28:45,567
2022-07-25 23:29:00,543
2022-07-25 23:29:15,543
2022-07-25 23:29:30,651
2022-07-25 23:29:45,651
2022-07-25 23:30:00,410
2022-07-25 23:30:15,410
2022-07-25 23:30:30,460
2022-07-25 23:30:45,460
2022-07-25 23:31:00,349
2022-07-25 23:31:15,349
2022-07-25 23:31:30,405
2022-07-25 23:31:45,405
2022-07-25 23:32:00,477
2022-07-25 23:32:15,477
2022-07-25 23:32:30,352
2022-07-25 23:32:45,352
2022-07-25 23:33:00,331
2022-07-25 23:33:15,331
2022-07-25 23:33:30,460
2022-07-25 23:33:45,460
2022-07-25 23:34:00,318
2022-07-25 23:34:15,318
2022-07-25 23:34:30,319
2022-07-25 23:34:45,319
2022-07-25 23:35:00,312
2022-07-25 23:35:15,313
2022-07-25 23:35:30,220
2022-07-25 23:35:45,220
2022-07-25 23:36:00,236
2022-07-25 23:36:15,236
2022-07-25 23:36:30,250
2022-07-25 23:36:45,250
2022-07-25 23:37:00,173
2022-07-25 23:37:15,173
2022-07-25 23:37:30,146
2022-07-25 23:37:45,146
2022-07-25 23:38:00,191
2022-07-25 23:38:15,191
2022-07-25 23:38:30,143
2022-07-25 23:38:45,143
2022-07-25 23:39:00,203
2022-07-25 23:39:15,203
2022-07-25 23:39:30,181
2022-07-25 23:39:45,181
2022-07-25 23:40:00,114
2022-07-25 23:40:15,114
2022-07-25 23:40:30,167
2022-07-25 23:40:45,167
2022-07-25 23:41:00,208
2022-07-25 23:41:15,208
2022-07-25 23:41:30,120
2022-07-25 23:41:45,120
2022-07-25 23:42:00,323
2022-07-25 23:42:15,323
2022-07-25 23:42:30,246
2022-07-25 23:42:45,246
2022-07-25 23:43:00,421
2022-07-25 23:43:15,421
2022-07-25 23:43:30,272
2022-07-25 23:43:45,272
2022-07-25 23:44:00,479
2022-07-25 23:44:15,479
2022-07-25 23:44:30,340
2022-07-25 23:44:45,340
2022-07-25 23:45:00,671
2022-07-25 23:45:15,671
2022-07-25 23:45:30,346
2022-07-25 23:45:45,346
2022-07-25 23:46:00,509
2022-07-25 23:46:15,509
2022-07-25 23:46:30,492
2022-07-25 23:46:45,492
2022-07-25 23:47:00,346
2022-07-25 23:47:15,346
2022-07-25 23:47:30,506
2022-07-25 23:47:45,506
2022-07-25 23:48:00,591
2022-07-25 23:48:15,591
2022-07-25 23:48:30,518
2022-07-25 23:48:45,518
2022-07-25 23:49:00,562
2022-07-25 23:49:15,562
2022-07-25 23:49:30,648
2022-07-25 23:49:45,648
2022-07-25 23:50:00,562
2022-07-25 23:50:15,562
2022-07-25 23:50:30,505
2022-07-25 23:50:45,505
2022-07-25 23:51:00,598
2022-07-25 23:51:15,598
2022-07-25 23:51:30,515
2022-07-25 23:51:45,515
2022-07-25 23:52:00,470
2022-07-25 23:52:15,470
2022-07-25 23:52:30,499
2022-07-25 23:52:45,499
2022-07-25 23:53:00,591
2022-07-25 23:53:15,591
2022-07-25 23:53:30,377
2022-07-25 23:53:45,377
2022-07-25 23:54:00,516
2022-07-25 23:54:15,516
2022-07-25 23:54:30,407
2022-07-25 23:54:45,407
2022-07-25 23:55:00,424
2022-07-25 23:55:15,424
2022-07-25 23:55:30,489
2022-07-25 23:55:45,489
2022-07-25 23:56:00,435
2022-07-25 23:56:15,435
2022-07-25 23:56:30,350
2022-07-25 23:56:45,350
2022-07-25 23:57:00,439
2022-07-25 23:57:15,439
2022-07-25 23:57:30,298
2022-07-25 23:57:45,298
2022-07-25 23:58:00,417
2022-07-25 23:58:15,417
2022-07-25 23:58:30,310
2022-07-25 23:58:45,310
2022-07-25 23:59:00,221
2022-07-25 23:59:15,221
2022-07-25 23:59:30,0.967
2022-07-25 23:59:45,0.967
2022-07-26 00:00:00,1.10
2022-07-26 00:00:15,1.10
2022-07-26 00:00:30,1.07
2022-07-26 00:00:45,1.07
2022-07-26 00:01:00,1.07
2022-07-26 00:01:15,1.07
2022-07-26 00:01:30,1.17
2022-07-26 00:01:45,1.17
2022-07-26 00:02:00,0.967
2022-07-26 00:02:15,0.967
2022-07-26 00:02:30,1.30
2022-07-26 00:02:45,1.30
2022-07-26 00:03:00,1.10
2022-07-26 00:03:15,1.10
2022-07-26 00:03:30,1.03
2022-07-26 00:03:45,1.03
2022-07-26 00:04:00,1.17
2022-07-26 00:04:15,1.17
2022-07-26 00:04:30,1.13
2022-07-26 00:04:45,1.13
2022-07-26 00:05:00,1.000
2022-07-26 00:05:15,1
2022-07-26 00:05:30,0.833
2022-07-26 00:05:45,0.833
2022-07-26 00:06:00,1.07
2022-07-26 00:06:15,1.07
2022-07-26 00:06:30,1.23
2022-07-26 00:06:45,1.23
2022-07-26 00:07:00,1.30

